xprize_subdomain,test,test_label,sex_label,age_label,age_bin,N,N reversal 5yr,N reversal 10yr,N reversal 15yr,N reversal 20yr
Memory,lmd,"Logical Memory, delayed recall",Women,70-74,70,201,0.21393034825870647,0.05970149253731343,0.03482587064676617,0.024875621890547265
Memory,lmd,"Logical Memory, delayed recall",Women,75-79,75,176,0.11363636363636363,0.056818181818181816,0.05113636363636364,0.03977272727272727
Memory,lmd,"Logical Memory, delayed recall",Women,80-84,80,186,0.25806451612903225,0.15053763440860216,0.053763440860215055,0.026881720430107527
Memory,lmd,"Logical Memory, delayed recall",Women,85-90,85,136,0.19117647058823528,0.08823529411764706,0.03676470588235294,0.014705882352941176
Memory,lmd,"Logical Memory, delayed recall",Men,50-54,50,277,0.09025270758122744,0.010830324909747292,0.0036101083032490976,0
Memory,lmd,"Logical Memory, delayed recall",Men,55-59,55,299,0.1939799331103679,0.03678929765886288,0.013377926421404682,0
Memory,lmd,"Logical Memory, delayed recall",Men,60-64,60,220,0.42272727272727273,0.3090909090909091,0.10909090909090909,0.022727272727272728
Memory,lmd,"Logical Memory, delayed recall",Men,65-69,65,209,0.40669856459330145,0.3684210526315789,0.3588516746411483,0.22488038277511962
Memory,lmd,"Logical Memory, delayed recall",Men,70-74,70,203,0.26108374384236455,0.15763546798029557,0.11330049261083744,0.09359605911330049
Memory,lmd,"Logical Memory, delayed recall",Men,75-79,75,133,0.24812030075187969,0.14285714285714285,0.11278195488721804,0.08270676691729323
Memory,lmd,"Logical Memory, delayed recall",Men,80-84,80,81,0.20987654320987653,0.14814814814814814,0.09876543209876543,0.07407407407407407
Memory,lmd,"Logical Memory, delayed recall",Men,85-90,85,46,0.34782608695652173,0.1956521739130435,0.10869565217391304,0.06521739130434782
Memory,lmi,"Logical Memory, immediate recall",Women,50-54,50,342,0.14327485380116958,0.03216374269005848,0.008771929824561403,0
Memory,lmi,"Logical Memory, immediate recall",Women,55-59,55,334,0.3652694610778443,0.23952095808383234,0.1317365269461078,0.04491017964071856
Memory,lmi,"Logical Memory, immediate recall",Women,60-64,60,250,0.484,0.448,0.428,0.36
Memory,lmi,"Logical Memory, immediate recall",Women,65-69,65,226,0.24336283185840707,0.1504424778761062,0.07964601769911504,0.06637168141592921
Memory,lmi,"Logical Memory, immediate recall",Women,70-74,70,203,0.1724137931034483,0.07389162561576355,0.029556650246305417,0.014778325123152709
Memory,lmi,"Logical Memory, immediate recall",Women,75-79,75,179,0.1452513966480447,0.0782122905027933,0.05027932960893855,0.03910614525139665
Memory,lmi,"Logical Memory, immediate recall",Women,80-84,80,188,0.24468085106382978,0.09042553191489362,0.047872340425531915,0.015957446808510637
Memory,lmi,"Logical Memory, immediate recall",Women,85-90,85,137,0.15328467153284672,0.0948905109489051,0.029197080291970802,0.014598540145985401
Memory,lmi,"Logical Memory, immediate recall",Men,50-54,50,276,0.07246376811594203,0.014492753623188406,0.0036231884057971015,0.0036231884057971015
Memory,lmi,"Logical Memory, immediate recall",Men,55-59,55,298,0.1912751677852349,0.040268456375838924,0.013422818791946308,0.006711409395973154
Memory,lmi,"Logical Memory, immediate recall",Men,60-64,60,219,0.3835616438356164,0.2831050228310502,0.2100456621004566,0.1232876712328767
Memory,lmi,"Logical Memory, immediate recall",Men,65-69,65,210,0.32857142857142857,0.2714285714285714,0.23333333333333334,0.22380952380952382
Memory,lmi,"Logical Memory, immediate recall",Men,70-74,70,205,0.23414634146341465,0.11707317073170732,0.07317073170731707,0.06341463414634146
Memory,lmi,"Logical Memory, immediate recall",Men,75-79,75,137,0.22627737226277372,0.10218978102189781,0.06569343065693431,0.051094890510948905
Memory,lmi,"Logical Memory, immediate recall",Men,80-84,80,86,0.20930232558139536,0.1511627906976744,0.11627906976744186,0.046511627906976744
Memory,lmi,"Logical Memory, immediate recall",Men,85-90,85,46,0.2826086956521739,0.21739130434782608,0.13043478260869565,0.06521739130434782
Memory,lmr,"Logical Memory, recognition",Women,50-54,50,312,0.3173076923076923,0.15064102564102563,0.00641025641025641,0
Memory,lmr,"Logical Memory, recognition",Women,55-59,55,317,0.3280757097791798,0.3249211356466877,0.04100946372239748,0
Memory,lmr,"Logical Memory, recognition",Women,60-64,60,245,0.31020408163265306,0.31020408163265306,0.17959183673469387,0.004081632653061225
Memory,lmr,"Logical Memory, recognition",Women,65-69,65,191,0.3089005235602094,0.27225130890052357,0.27225130890052357,0.08376963350785341
Memory,lmr,"Logical Memory, recognition",Women,70-74,70,151,0.2781456953642384,0.2781456953642384,0.2781456953642384,0.2781456953642384
Memory,lmr,"Logical Memory, recognition",Women,75-79,75,95,0.21052631578947367,0.12631578947368421,0.12631578947368421,0.12631578947368421
Memory,lmr,"Logical Memory, recognition",Women,80-84,80,156,0.34615384615384615,0.3141025641025641,0.27564102564102566,0.2564102564102564
Memory,lmr,"Logical Memory, recognition",Women,85-90,85,107,0.35514018691588783,0.32710280373831774,0.2336448598130841,0.1588785046728972
Memory,lmr,"Logical Memory, recognition",Men,50-54,50,249,0.42570281124497994,0.42570281124497994,0.1285140562248996,0.004016064257028112
Memory,lmr,"Logical Memory, recognition",Men,55-59,55,279,0.34050179211469533,0.34050179211469533,0.3154121863799283,0.07168458781362007
Memory,lmr,"Logical Memory, recognition",Men,60-64,60,210,0.3904761904761905,0.3904761904761905,0.3904761904761905,0.3476190476190476
Memory,lmr,"Logical Memory, recognition",Men,65-69,65,168,0.27976190476190477,0.25595238095238093,0.25595238095238093,0.25595238095238093
Memory,lmr,"Logical Memory, recognition",Men,70-74,70,149,0.16778523489932887,0.11409395973154363,0.087248322147651,0.08053691275167785
Memory,lmr,"Logical Memory, recognition",Men,75-79,75,77,0.2987012987012987,0.2077922077922078,0.16883116883116883,0.16883116883116883
Memory,lmr,"Logical Memory, recognition",Men,80-84,80,84,0.35714285714285715,0.32142857142857145,0.2976190476190476,0.2857142857142857
Memory,lmr,"Logical Memory, recognition",Men,85-90,85,50,0.26,0.24,0.18,0.12
Memory,pasd,"Paired Associates, delayed recall",Women,50-54,50,310,0.18387096774193548,0.18387096774193548,0.1774193548387097,0.0032258064516129032
Memory,pasd,"Paired Associates, delayed recall",Women,55-59,55,310,0.14516129032258066,0.14516129032258066,0.14516129032258066,0.016129032258064516
Memory,pasd,"Paired Associates, delayed recall",Women,60-64,60,239,0.2301255230125523,0.2217573221757322,0.2217573221757322,0.21338912133891214
Memory,pasd,"Paired Associates, delayed recall",Women,65-69,65,191,0.09947643979057591,0.06806282722513089,0.06806282722513089,0.06806282722513089
Memory,pasd,"Paired Associates, delayed recall",Women,70-74,70,148,0.07432432432432433,0.006756756756756757,0.006756756756756757,0.006756756756756757
Memory,pasd,"Paired Associates, delayed recall",Women,75-79,75,92,0.08695652173913043,0.05434782608695652,0.021739130434782608,0.010869565217391304
Memory,pasd,"Paired Associates, delayed recall",Women,80-84,80,152,0.23684210526315788,0.13815789473684212,0.046052631578947366,0.02631578947368421
Memory,pasd,"Paired Associates, delayed recall",Women,85-90,85,100,0.21,0.07,0.05,0
Memory,pasd,"Paired Associates, delayed recall",Men,50-54,50,245,0.3020408163265306,0.15918367346938775,0.044897959183673466,0
Memory,pasd,"Paired Associates, delayed recall",Men,55-59,55,274,0.291970802919708,0.291970802919708,0.2773722627737226,0.1678832116788321
Memory,pasd,"Paired Associates, delayed recall",Men,60-64,60,209,0.35406698564593303,0.2966507177033493,0.28708133971291866,0.28708133971291866
Memory,pasd,"Paired Associates, delayed recall",Men,65-69,65,166,0.20481927710843373,0.10240963855421686,0.04819277108433735,0.04216867469879518
Memory,pasd,"Paired Associates, delayed recall",Men,70-74,70,145,0.18620689655172415,0.0896551724137931,0.05517241379310345,0.05517241379310345
Memory,pasd,"Paired Associates, delayed recall",Men,75-79,75,75,0.12,0.08,0.05333333333333334,0.05333333333333334
Memory,pasd,"Paired Associates, delayed recall",Men,80-84,80,80,0.3,0.2375,0.1125,0.0875
Memory,pasd,"Paired Associates, delayed recall",Men,85-90,85,47,0.425531914893617,0.3191489361702128,0.1276595744680851,0.10638297872340426
Memory,pasi,"Paired Associates, immediate recall",Women,50-54,50,305,0.3901639344262295,0.3901639344262295,0.02622950819672131,0
Memory,pasi,"Paired Associates, immediate recall",Women,55-59,55,310,0.2709677419354839,0.2709677419354839,0.2064516129032258,0.0032258064516129032
Memory,pasi,"Paired Associates, immediate recall",Women,60-64,60,239,0.21338912133891214,0.21338912133891214,0.21338912133891214,0.03347280334728033
Memory,pasi,"Paired Associates, immediate recall",Women,65-69,65,222,0.20270270270270271,0.20270270270270271,0.20270270270270271,0.20270270270270271
Memory,pasi,"Paired Associates, immediate recall",Women,70-74,70,197,0.09137055837563451,0.06598984771573604,0.06598984771573604,0.06598984771573604
Memory,pasi,"Paired Associates, immediate recall",Women,75-79,75,172,0.0872093023255814,0.03488372093023256,0.023255813953488372,0.023255813953488372
Memory,pasi,"Paired Associates, immediate recall",Women,80-84,80,176,0.17045454545454544,0.09659090909090909,0.05113636363636364,0.03409090909090909
Memory,pasi,"Paired Associates, immediate recall",Women,85-90,85,123,0.15447154471544716,0.056910569105691054,0.032520325203252036,0
Memory,pasi,"Paired Associates, immediate recall",Men,50-54,50,247,0.4291497975708502,0.3562753036437247,0.016194331983805668,0
Memory,pasi,"Paired Associates, immediate recall",Men,55-59,55,274,0.3357664233576642,0.3357664233576642,0.20437956204379562,0.010948905109489052
Memory,pasi,"Paired Associates, immediate recall",Men,60-64,60,210,0.2761904761904762,0.2761904761904762,0.2761904761904762,0.08571428571428572
Memory,pasi,"Paired Associates, immediate recall",Men,65-69,65,204,0.22058823529411764,0.21568627450980393,0.21568627450980393,0.21568627450980393
Memory,pasi,"Paired Associates, immediate recall",Men,70-74,70,197,0.15228426395939088,0.08629441624365482,0.07106598984771574,0.07106598984771574
Memory,pasi,"Paired Associates, immediate recall",Men,75-79,75,127,0.18110236220472442,0.10236220472440945,0.03937007874015748,0.03937007874015748
Memory,pasi,"Paired Associates, immediate recall",Men,80-84,80,78,0.1794871794871795,0.10256410256410256,0.05128205128205128,0.05128205128205128
Memory,pasi,"Paired Associates, immediate recall",Men,85-90,85,45,0.26666666666666666,0.15555555555555556,0.1111111111111111,0.022222222222222223
Memory,pasr,"Paired Associates, recognition",Women,50-54,50,161,0.018633540372670808,0.018633540372670808,0,0
Memory,pasr,"Paired Associates, recognition",Women,55-59,55,196,0.03571428571428571,0.03571428571428571,0,0
Memory,pasr,"Paired Associates, recognition",Women,60-64,60,232,0.021551724137931036,0.021551724137931036,0.017241379310344827,0
Memory,pasr,"Paired Associates, recognition",Women,65-69,65,185,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.005405405405405406
Memory,pasr,"Paired Associates, recognition",Women,70-74,70,113,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168
Memory,pasr,"Paired Associates, recognition",Women,75-79,75,110,0.06363636363636363,0.045454545454545456,0.045454545454545456,0.045454545454545456
Memory,pasr,"Paired Associates, recognition",Women,80-84,80,67,0.04477611940298507,0,0,0
Memory,pasr,"Paired Associates, recognition",Women,85-90,85,75,0.09333333333333334,0.013333333333333334,0,0
Memory,pasr,"Paired Associates, recognition",Men,50-54,50,127,0.06299212598425197,0,0,0
Memory,pasr,"Paired Associates, recognition",Men,55-59,55,172,0.040697674418604654,0.029069767441860465,0,0
Memory,pasr,"Paired Associates, recognition",Men,60-64,60,171,0.0935672514619883,0.0935672514619883,0.0935672514619883,0.07602339181286549
Memory,pasr,"Paired Associates, recognition",Men,65-69,65,166,0.05421686746987952,0.05421686746987952,0.05421686746987952,0.05421686746987952
Memory,pasr,"Paired Associates, recognition",Men,70-74,70,98,0.030612244897959183,0.02040816326530612,0.02040816326530612,0.02040816326530612
Memory,pasr,"Paired Associates, recognition",Men,75-79,75,89,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.011235955056179775
Memory,pasr,"Paired Associates, recognition",Men,80-84,80,44,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.045454545454545456
Memory,pasr,"Paired Associates, recognition",Men,85-90,85,31,0.12903225806451613,0.0967741935483871,0.06451612903225806,0.03225806451612903
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Women,50-54,50,139,0.014388489208633094,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Women,55-59,55,94,0.010638297872340425,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Women,60-64,60,75,0.013333333333333334,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Women,65-69,65,87,0.011494252873563218,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Women,70-74,70,71,0.014084507042253521,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Women,75-79,75,46,0,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Women,80-84,80,35,0,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Women,85-90,85,14,0,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Men,50-54,50,115,0.16521739130434782,0.16521739130434782,0.16521739130434782,0.16521739130434782
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Men,55-59,55,112,0.044642857142857144,0.017857142857142856,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Men,60-64,60,55,0.01818181818181818,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Men,65-69,65,71,0,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Men,70-74,70,67,0.014925373134328358,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Men,75-79,75,34,0.029411764705882353,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Men,80-84,80,23,0,0,0,0
Psychomotor,coding_correct,"WAIS-IV Coding, total correct",Men,85-90,85,8,0,0,0,0
Psychomotor,trailsa,Trail Making Test Part A,Women,50-54,50,339,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.0029498525073746312
Psychomotor,trailsa,Trail Making Test Part A,Women,55-59,55,330,0.04242424242424243,0.04242424242424243,0.04242424242424243,0.04242424242424243
Psychomotor,trailsa,Trail Making Test Part A,Women,60-64,60,246,0.0040650406504065045,0.0040650406504065045,0.0040650406504065045,0.0040650406504065045
Psychomotor,trailsa,Trail Making Test Part A,Women,65-69,65,190,0.015789473684210527,0,0,0
Psychomotor,trailsa,Trail Making Test Part A,Women,70-74,70,147,0.006802721088435374,0.006802721088435374,0,0
Psychomotor,trailsa,Trail Making Test Part A,Women,75-79,75,89,0.02247191011235955,0,0,0
Psychomotor,trailsa,Trail Making Test Part A,Women,80-84,80,132,0.12121212121212122,0.045454545454545456,0.007575757575757576,0
Psychomotor,trailsa,Trail Making Test Part A,Women,85-90,85,94,0.10638297872340426,0.06382978723404255,0.010638297872340425,0
Psychomotor,trailsa,Trail Making Test Part A,Men,50-54,50,269,0.08921933085501858,0.08921933085501858,0.08921933085501858,0
Psychomotor,trailsa,Trail Making Test Part A,Men,55-59,55,298,0.010067114093959731,0.010067114093959731,0.010067114093959731,0
Psychomotor,trailsa,Trail Making Test Part A,Men,60-64,60,215,0.13488372093023257,0.13488372093023257,0.13488372093023257,0.13488372093023257
Psychomotor,trailsa,Trail Making Test Part A,Men,65-69,65,170,0.01764705882352941,0,0,0
Psychomotor,trailsa,Trail Making Test Part A,Men,70-74,70,147,0.013605442176870748,0,0,0
Psychomotor,trailsa,Trail Making Test Part A,Men,75-79,75,73,0.0684931506849315,0,0,0
Psychomotor,trailsa,Trail Making Test Part A,Men,80-84,80,80,0.125,0.0125,0.0125,0
Psychomotor,trailsa,Trail Making Test Part A,Men,85-90,85,49,0.16326530612244897,0.04081632653061224,0,0
Visual Learning,vrd,"Visual Reproductions, delayed recall",Women,50-54,50,343,0.3236151603498542,0.20116618075801748,0.12536443148688048,0.05539358600583091
Visual Learning,vrd,"Visual Reproductions, delayed recall",Women,55-59,55,332,0.24096385542168675,0.10240963855421686,0.03313253012048193,0.018072289156626505
Visual Learning,vrd,"Visual Reproductions, delayed recall",Women,60-64,60,248,0.18548387096774194,0.06451612903225806,0.03225806451612903,0.012096774193548387
Visual Learning,vrd,"Visual Reproductions, delayed recall",Women,65-69,65,223,0.1210762331838565,0.04932735426008968,0.017937219730941704,0.013452914798206279
Visual Learning,vrd,"Visual Reproductions, delayed recall",Women,70-74,70,196,0.10714285714285714,0.04591836734693878,0.025510204081632654,0.01020408163265306
Visual Learning,vrd,"Visual Reproductions, delayed recall",Women,75-79,75,164,0.11585365853658537,0.054878048780487805,0.036585365853658534,0.024390243902439025
Visual Learning,vrd,"Visual Reproductions, delayed recall",Women,80-84,80,170,0.19411764705882353,0.11764705882352941,0.052941176470588235,0.03529411764705882
Visual Learning,vrd,"Visual Reproductions, delayed recall",Women,85-90,85,127,0.15748031496062992,0.07086614173228346,0.031496062992125984,0.023622047244094488
Visual Learning,vrd,"Visual Reproductions, delayed recall",Men,50-54,50,274,0.4051094890510949,0.17883211678832117,0.014598540145985401,0
Visual Learning,vrd,"Visual Reproductions, delayed recall",Men,55-59,55,298,0.3724832214765101,0.3724832214765101,0.1644295302013423,0.016778523489932886
Visual Learning,vrd,"Visual Reproductions, delayed recall",Men,60-64,60,220,0.2818181818181818,0.2818181818181818,0.2818181818181818,0.13636363636363635
Visual Learning,vrd,"Visual Reproductions, delayed recall",Men,65-69,65,210,0.21904761904761905,0.1761904761904762,0.16666666666666666,0.16666666666666666
Visual Learning,vrd,"Visual Reproductions, delayed recall",Men,70-74,70,201,0.16417910447761194,0.0845771144278607,0.05472636815920398,0.05472636815920398
Visual Learning,vrd,"Visual Reproductions, delayed recall",Men,75-79,75,128,0.1171875,0.0625,0.046875,0.0390625
Visual Learning,vrd,"Visual Reproductions, delayed recall",Men,80-84,80,77,0.18181818181818182,0.1038961038961039,0.05194805194805195,0.012987012987012988
Visual Learning,vrd,"Visual Reproductions, delayed recall",Men,85-90,85,42,0.21428571428571427,0.09523809523809523,0.047619047619047616,0
Visual Learning,vri,"Visual Reproductions, immediate recall",Women,50-54,50,345,0.36231884057971014,0.2,0.08115942028985507,0.020289855072463767
Visual Learning,vri,"Visual Reproductions, immediate recall",Women,55-59,55,333,0.23423423423423423,0.1021021021021021,0.03303303303303303,0.012012012012012012
Visual Learning,vri,"Visual Reproductions, immediate recall",Women,60-64,60,249,0.1927710843373494,0.05622489959839357,0.012048192771084338,0.008032128514056224
Visual Learning,vri,"Visual Reproductions, immediate recall",Women,65-69,65,226,0.10619469026548672,0.035398230088495575,0.004424778761061947,0
Visual Learning,vri,"Visual Reproductions, immediate recall",Women,70-74,70,197,0.07614213197969544,0.030456852791878174,0.015228426395939087,0
Visual Learning,vri,"Visual Reproductions, immediate recall",Women,75-79,75,165,0.11515151515151516,0.030303030303030304,0.024242424242424242,0.012121212121212121
Visual Learning,vri,"Visual Reproductions, immediate recall",Women,80-84,80,171,0.23976608187134502,0.1111111111111111,0.05263157894736842,0.029239766081871343
Visual Learning,vri,"Visual Reproductions, immediate recall",Women,85-90,85,130,0.15384615384615385,0.05384615384615385,0.038461538461538464,0.007692307692307693
Visual Learning,vri,"Visual Reproductions, immediate recall",Men,50-54,50,275,0.3890909090909091,0.3890909090909091,0.2727272727272727,0.01090909090909091
Visual Learning,vri,"Visual Reproductions, immediate recall",Men,55-59,55,298,0.36577181208053694,0.3624161073825503,0.3624161073825503,0.3087248322147651
Visual Learning,vri,"Visual Reproductions, immediate recall",Men,60-64,60,221,0.17647058823529413,0.1085972850678733,0.10407239819004525,0.10407239819004525
Visual Learning,vri,"Visual Reproductions, immediate recall",Men,65-69,65,210,0.18095238095238095,0.08095238095238096,0.06666666666666667,0.06190476190476191
Visual Learning,vri,"Visual Reproductions, immediate recall",Men,70-74,70,204,0.14705882352941177,0.08333333333333333,0.05392156862745098,0.04411764705882353
Visual Learning,vri,"Visual Reproductions, immediate recall",Men,75-79,75,131,0.15267175572519084,0.09923664122137404,0.03816793893129771,0.022900763358778626
Visual Learning,vri,"Visual Reproductions, immediate recall",Men,80-84,80,80,0.275,0.175,0.1,0.025
Visual Learning,vri,"Visual Reproductions, immediate recall",Men,85-90,85,41,0.1951219512195122,0.14634146341463414,0.07317073170731707,0.04878048780487805
Visual Learning,vrr,"Visual Reproductions, recognition",Women,50-54,50,314,0.20063694267515925,0.20063694267515925,0.03821656050955414,0.0031847133757961785
Visual Learning,vrr,"Visual Reproductions, recognition",Women,55-59,55,316,0.2468354430379747,0.2468354430379747,0.22468354430379747,0.012658227848101266
Visual Learning,vrr,"Visual Reproductions, recognition",Women,60-64,60,244,0.22950819672131148,0.22950819672131148,0.22950819672131148,0.045081967213114756
Visual Learning,vrr,"Visual Reproductions, recognition",Women,65-69,65,223,0.21076233183856502,0.21076233183856502,0.21076233183856502,0.20179372197309417
